Bezeichnung,Kanton,Jahr,Wert,Bemerkungen,Vergleichbar_Vorjahre,Vergleichbar_AndereKantone
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,SO,2018,1693,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,SZ,2018,564,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,TG,2018,1172,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,TI,2018,1642,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,UR,2018,101,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,VD,2018,2723,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,VS,2018,1625,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,ZG,2018,379,NA,TRUE,TRUE
Total Anzahl Kinder mit Schutzmassnahmen per 31.12.,ZH,2018,7455,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),AG,2017,174,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),AI,2017,12,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),AR,2017,28,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),BE,2017,653,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),BL,2017,152,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),BS,2017,138,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),FR,2017,225,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),GE,2017,719,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),GL,2017,23,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),GR,2017,37,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),JU,2017,54,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),LU,2017,163,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),NE,2017,35,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),NW,2017,9,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),OW,2017,15,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),SG,2017,231,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),SH,2017,38,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),SO,2017,177,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),SZ,2017,102,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),TG,2017,131,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),TI,2017,148,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),UR,2017,19,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),VD,2017,724,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),VS,2017,111,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),ZG,2017,83,NA,TRUE,TRUE
Verhinderung/Interessenkollision Eltern (Art. 306 ZGB),ZH,2017,770,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,AG,2017,174,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,AI,2017,12,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,AR,2017,26,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,BE,2017,614,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,BL,2017,144,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,BS,2017,134,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,FR,2017,218,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,GE,2017,719,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,GL,2017,23,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,GR,2017,37,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,JU,2017,50,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,LU,2017,162,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,NE,2017,0,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,NW,2017,8,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,OW,2017,15,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,SG,2017,213,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,SH,2017,29,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,SO,2017,174,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,SZ,2017,102,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,TG,2017,128,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,TI,2017,134,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 306.2 Vertretungsbeistandschaft,UR,2017,19,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,VD,2017,724,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,VS,2017,111,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,ZG,2017,83,NA,TRUE,TRUE
Art. 306.2 Vertretungsbeistandschaft,ZH,2017,746,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,AG,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,AI,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,AR,2017,2,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,BE,2017,39,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,BL,2017,9,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,BS,2017,4,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,FR,2017,7,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,GE,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,GL,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,GR,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,JU,2017,4,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,LU,2017,2,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,NE,2017,35,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,NW,2017,1,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,OW,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,SG,2017,18,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,SH,2017,10,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,SO,2017,3,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,SZ,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,TG,2017,4,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,TI,2017,14,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 306.2 Eigenes Handeln KESB,UR,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,VD,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,VS,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,ZG,2017,0,NA,TRUE,TRUE
Art. 306.2 Eigenes Handeln KESB,ZH,2017,24,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,AG,2017,534,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,AI,2017,18,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,AR,2017,52,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,BE,2017,774,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,BL,2017,264,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,BS,2017,68,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,FR,2017,233,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,GE,2017,170,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,GL,2017,25,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,GR,2017,55,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,JU,2017,18,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,LU,2017,89,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,NE,2017,33,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,NW,2017,8,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,OW,2017,8,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,SG,2017,291,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,SH,2017,28,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,SO,2017,314,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,SZ,2017,114,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,TG,2017,190,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,TI,2017,275,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,UR,2017,24,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,VD,2017,389,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,VS,2017,187,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,ZG,2017,50,NA,TRUE,TRUE
Massnahmen nach Art. 307 ZGB,ZH,2017,663,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,AG,2017,492,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,AI,2017,3,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,AR,2017,48,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,BE,2017,656,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,BL,2017,246,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,BS,2017,61,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,FR,2017,33,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,GE,2017,3,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,GL,2017,22,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,GR,2017,47,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,JU,2017,1,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,LU,2017,73,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,NE,2017,0,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,NW,2017,7,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,OW,2017,2,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,SG,2017,254,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,SH,2017,27,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,SO,2017,262,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,SZ,2017,114,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,TG,2017,182,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,TI,2017,30,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 307.3 Weisung/Ermahnung,UR,2017,24,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,VD,2017,389,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,VS,2017,20,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,ZG,2017,34,NA,TRUE,TRUE
Art. 307.3 Weisung/Ermahnung,ZH,2017,449,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,AG,2017,193,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,AI,2017,12,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,AR,2017,7,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,BE,2017,156,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,BL,2017,115,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,BS,2017,2,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,FR,2017,132,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,GE,2017,167,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,GL,2017,4,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,GR,2017,5,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,JU,2017,18,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,LU,2017,24,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,NE,2017,22,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,NW,2017,1,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,OW,2017,6,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,SG,2017,26,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,SH,2017,2,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,SO,2017,74,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,SZ,2017,0,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,TG,2017,8,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,TI,2017,122,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 307.3 Person/Stelle mit Einblick,UR,2017,0,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,VD,2017,0,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,VS,2017,155,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,ZG,2017,7,NA,TRUE,TRUE
Art. 307.3 Person/Stelle mit Einblick,ZH,2017,119,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,AG,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,AI,2017,13,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,AR,2017,4,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,BE,2017,5,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,BL,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,BS,2017,5,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,FR,2017,83,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,GE,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,GL,2017,1,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,GR,2017,8,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,JU,2017,11,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,LU,2017,8,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,NE,2017,11,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,NW,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,OW,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,SG,2017,31,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,SH,2017,1,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,SO,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,SZ,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,TG,2017,8,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,TI,2017,123,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 307.1 geeignete Massnahme,UR,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,VD,2017,0,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,VS,2017,13,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,ZG,2017,15,NA,TRUE,TRUE
Art. 307.1 geeignete Massnahme,ZH,2017,170,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),AG,2017,2401,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),AI,2017,38,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),AR,2017,286,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),BE,2017,4949,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),BL,2017,1007,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),BS,2017,681,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),FR,2017,1544,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),GE,2017,2210,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),GL,2017,185,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),GR,2017,560,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),JU,2017,449,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),LU,2017,1669,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),NE,2017,1112,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),NW,2017,89,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),OW,2017,87,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),SG,2017,2540,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),SH,2017,292,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),SO,2017,1489,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),SZ,2017,388,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),TG,2017,1034,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),TI,2017,795,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),UR,2017,75,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),VD,2017,779,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),VS,2017,781,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),ZG,2017,325,NA,TRUE,TRUE
Beistandschaften (Art. 308 ZGB),ZH,2017,6611,NA,TRUE,TRUE
Art. 308.1 Beratung,AG,2017,2205,NA,TRUE,TRUE
Art. 308.1 Beratung,AI,2017,36,NA,TRUE,TRUE
Art. 308.1 Beratung,AR,2017,219,NA,TRUE,TRUE
Art. 308.1 Beratung,BE,2017,3866,NA,TRUE,TRUE
Art. 308.1 Beratung,BL,2017,880,NA,TRUE,TRUE
Art. 308.1 Beratung,BS,2017,342,NA,TRUE,TRUE
Art. 308.1 Beratung,FR,2017,1089,NA,TRUE,TRUE
Art. 308.1 Beratung,GE,2017,1071,NA,TRUE,TRUE
Art. 308.1 Beratung,GL,2017,174,NA,TRUE,TRUE
Art. 308.1 Beratung,GR,2017,394,NA,TRUE,TRUE
Art. 308.1 Beratung,JU,2017,302,NA,TRUE,TRUE
Art. 308.1 Beratung,LU,2017,1349,NA,TRUE,TRUE
Art. 308.1 Beratung,NE,2017,691,NA,TRUE,TRUE
Art. 308.1 Beratung,NW,2017,67,NA,TRUE,TRUE
Art. 308.1 Beratung,OW,2017,64,NA,TRUE,TRUE
Art. 308.1 Beratung,SG,2017,1921,NA,TRUE,TRUE
Art. 308.1 Beratung,SH,2017,210,NA,TRUE,TRUE
Art. 308.1 Beratung,SO,2017,1060,NA,TRUE,TRUE
Art. 308.1 Beratung,SZ,2017,15,NA,TRUE,TRUE
Art. 308.1 Beratung,TG,2017,884,NA,TRUE,TRUE
Art. 308.1 Beratung,TI,2017,294,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 308.1 Beratung,UR,2017,70,NA,TRUE,TRUE
Art. 308.1 Beratung,VD,2017,605,NA,TRUE,TRUE
Art. 308.1 Beratung,VS,2017,539,NA,TRUE,TRUE
Art. 308.1 Beratung,ZG,2017,257,NA,TRUE,TRUE
Art. 308.1 Beratung,ZH,2017,4974,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,AI,2017,0,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,AR,2017,14,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,BE,2017,78,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,BL,2017,25,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,BS,2017,101,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,FR,2017,69,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,GE,2017,134,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,GL,2017,0,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,GR,2017,6,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,JU,2017,4,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,LU,2017,53,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,NW,2017,2,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,OW,2017,1,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,SG,2017,83,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,SH,2017,19,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,SO,2017,12,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,SZ,2017,7,SZ: 308.2/308.3 ohne Details.,TRUE,FALSE
Art. 308.2 Feststellung Vaterschaft,TG,2017,25,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,TI,2017,91,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 308.2 Feststellung Vaterschaft,UR,2017,0,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,VD,2017,16,VD: 308.2/308.3 ohne Details.,TRUE,FALSE
Art. 308.2 Feststellung Vaterschaft,VS,2017,42,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,ZG,2017,6,NA,TRUE,TRUE
Art. 308.2 Feststellung Vaterschaft,ZH,2017,316,NA,TRUE,TRUE
Art. 308.2 Unterhalt,AI,2017,12,NA,TRUE,TRUE
Art. 308.2 Unterhalt,AR,2017,17,NA,TRUE,TRUE
Art. 308.2 Unterhalt,BE,2017,209,NA,TRUE,TRUE
Art. 308.2 Unterhalt,BL,2017,24,NA,TRUE,TRUE
Art. 308.2 Unterhalt,BS,2017,82,NA,TRUE,TRUE
Art. 308.2 Unterhalt,FR,2017,65,NA,TRUE,TRUE
Art. 308.2 Unterhalt,GE,2017,503,NA,TRUE,TRUE
Art. 308.2 Unterhalt,GL,2017,9,NA,TRUE,TRUE
Art. 308.2 Unterhalt,GR,2017,10,NA,TRUE,TRUE
Art. 308.2 Unterhalt,JU,2017,7,NA,TRUE,TRUE
Art. 308.2 Unterhalt,LU,2017,219,NA,TRUE,TRUE
Art. 308.2 Unterhalt,NW,2017,2,NA,TRUE,TRUE
Art. 308.2 Unterhalt,OW,2017,7,NA,TRUE,TRUE
Art. 308.2 Unterhalt,SG,2017,156,NA,TRUE,TRUE
Art. 308.2 Unterhalt,SH,2017,52,NA,TRUE,TRUE
Art. 308.2 Unterhalt,SO,2017,108,NA,TRUE,TRUE
Art. 308.2 Unterhalt,TG,2017,85,NA,TRUE,TRUE
Art. 308.2 Unterhalt,TI,2017,153,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 308.2 Unterhalt,UR,2017,3,NA,TRUE,TRUE
Art. 308.2 Unterhalt,VS,2017,56,NA,TRUE,TRUE
Art. 308.2 Unterhalt,ZG,2017,3,NA,TRUE,TRUE
Art. 308.2 Unterhalt,ZH,2017,1331,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,AI,2017,13,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,AR,2017,188,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,BE,2017,2378,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,BL,2017,498,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,BS,2017,146,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,FR,2017,927,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,GE,2017,1527,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,GL,2017,136,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,GR,2017,377,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,JU,2017,362,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,LU,2017,802,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,NW,2017,44,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,OW,2017,36,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,SG,2017,1513,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,SH,2017,119,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,SO,2017,535,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,TG,2017,511,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,TI,2017,215,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 308.2 persönlicher Verkehr,UR,2017,28,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,VS,2017,444,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,ZG,2017,153,NA,TRUE,TRUE
Art. 308.2 persönlicher Verkehr,ZH,2017,3439,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,AI,2017,0,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,AR,2017,27,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,BE,2017,225,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,BL,2017,17,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,BS,2017,102,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,FR,2017,18,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,GE,2017,209,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,GL,2017,26,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,GR,2017,78,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,JU,2017,6,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,LU,2017,217,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,NW,2017,5,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,OW,2017,1,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,SG,2017,138,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,SH,2017,16,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,SO,2017,43,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,TG,2017,144,NA,TRUE,TRUE
Art. 308.2 medizinische Behandlung,TI,2017,5,"TI: Eigene Erhebung, ohne Mehrfachnennungen",TRUE,FALSE
Art. 308.2 medizinische Behandlung,UR,2017,20,NA,TRUE,TRUE
